Latitude,Longitude,Elevation (m),Slope (degrees),Rainfall (mm),Soil Type,Land Cover,Landslide Occurrence
4.153723559830526,9.241574550746245,587.4071186440708,16.739419575207947,259.3372672099936,0,forest,0
4.123750127658328,9.285469622324374,1342.9317428007414,31.032122493836276,211.46595403941285,2,urban,0
4.154554212369389,9.217286357349003,476.38550224350627,10.126265760328954,414.14415700501087,1,urban,0
4.130561774390432,9.265438836537305,1174.127483686059,17.169765687910157,386.4676078029655,1,forest,0
4.124771332454892,9.233903760890472,981.4717247078388,28.252596062577243,269.4045755340054,1,forest,0
4.1732938159952075,9.224480808865424,1946.8101262999205,33.98157774729469,447.37963896196527,0,grassland,0
4.174213198615793,9.220725670660276,1256.2018181232866,27.88998813534873,386.21022424805955,0,grassland,0
4.165581014411593,9.274050463603109,764.0621069649557,15.055667722648863,170.01146189067123,1,forest,0
4.137923295927618,9.24336323438043,316.7819912870734,15.863812770813063,100.05647467451087,2,wetland,0
4.1265621990589505,9.276502419028626,387.36897459637566,9.631358303280713,196.5512037566023,2,urban,0
4.158764393155518,9.219727180942789,528.1021669073466,29.183005780321338,288.97382914052906,1,forest,0
4.145364371906304,9.241246498087216,576.8366565465662,31.12085991270319,221.5897055199984,2,wetland,0
4.127899899092978,9.260550200273517,1716.1705098981618,13.69982647660068,163.91740277071648,1,forest,0
4.148385212365109,9.282181264492635,1166.3232977367973,17.36812437544387,186.3498853785955,2,urban,0
4.123087929809225,9.241544590502452,1094.4427316112963,10.979134765212171,252.04698680169184,1,urban,0
4.171121690074125,9.267989247511228,318.0608565515132,11.680369221446151,174.2395252225683,2,grassland,0
4.135407020989841,9.290382684123136,1734.2654173639264,31.508274475735654,500.0,0,grassland,0
4.157572473411034,9.267125820502496,1473.347176096119,15.23701956397589,158.7359233697121,1,grassland,0
4.138312938077308,9.234157810776288,228.569887610003,8.067100744846899,223.41591294458777,1,grassland,0
4.1497517343626615,9.216200907292018,1444.8866847365605,19.409293126550622,443.39997930648497,2,urban,0
4.151214394335946,9.28901551304287,1132.7226129510275,28.399899423499715,490.41723583738235,1,wetland,0
4.131348509608351,9.215931296274219,255.2781569188787,18.24622493955129,135.08807337349174,1,wetland,0
4.174430196064274,9.28941181401811,970.7712189044473,17.49033665567194,296.2200671624647,1,wetland,0
4.163754792002525,9.259641487239744,1020.9229455470893,26.977438176864872,309.0683302745736,0,forest,0
4.172778491891874,9.29495372884196,414.97162631022394,13.682915417229584,211.0453357863515,0,grassland,0
4.170326021538478,9.282875236600113,1896.8264793005364,31.251713689744832,329.79812780612303,2,grassland,0
4.154024708836729,9.30002212691692,1714.9532058132577,45.0,365.0928595313304,0,urban,0
4.171810895502769,9.244296287310393,1371.142440925306,42.116034927156534,33.88963557056206,2,urban,0
4.12605823836265,9.28015491167697,978.3615659011537,11.78780328973556,316.0431055963785,0,forest,0
4.131959459146811,9.248706251661757,882.3545290105661,32.12086946889741,250.85324326725333,2,forest,0
4.123682978161188,9.255417290908166,1336.849587586813,36.48246142078405,261.4374690808547,0,wetland,0
4.139060635158903,9.268128220383101,1136.3205518731204,14.880572631205021,468.31827475926787,0,urban,0
4.142538383203952,9.289323599531444,218.31890117558265,25.370965449304432,104.33848823850303,2,grassland,0
4.136097061844387,9.29882958669806,1073.7550326636301,41.11686951076183,217.06790435985994,1,wetland,0
4.166697689252441,9.280248340933735,1632.166872742395,20.09622066497981,500.0,1,grassland,0
4.140785757635478,9.250069719944607,972.5557674342203,15.550529464199567,164.04944625843638,0,wetland,0
4.136623304581837,9.250378837896056,198.71749735311,27.163789641966126,114.8602214416571,2,grassland,0
4.150994014965388,9.277605836166805,1593.928578829663,33.65423889655311,294.69031553988134,1,forest,0
4.128936739951114,9.234658712250651,482.59118605835135,25.340674612978745,282.33256681879004,2,wetland,0
4.165240614243396,9.223611821140613,591.3795862872737,24.319688026877706,229.91820936405873,1,grassland,0
4.12529283033802,9.244632967772871,412.9420715213622,23.036379924495066,62.03167243690997,2,grassland,0
4.175380092819369,9.238831277181417,727.4086232558453,9.009364949447622,169.52400601286558,0,urban,0
4.163596237834386,9.239612129171261,1537.8278608084065,40.85145567429855,243.0473427596195,2,wetland,0
4.132109490916226,9.234213627365397,1086.833133057481,37.564231254852544,250.96120878344357,1,grassland,0
4.121503164230086,9.217724223627691,489.2744208863539,17.59883676818326,241.5118079516183,0,urban,0
4.165968832422171,9.215638945780547,1767.8771484888775,32.24400198675015,368.608290437685,2,grassland,0
4.160006468177234,9.299142897756273,1771.2055244079054,17.40098021852183,149.51937703595036,1,wetland,0
4.16122249352545,9.250931266814659,1754.099007587413,37.68353763605248,431.80399951482696,0,forest,0
4.163542742033059,9.247190524320448,553.7128016249246,26.25770243339069,230.62816476215482,2,wetland,0
4.125265051380201,9.272617631039873,957.3547539438774,23.951637369445663,384.18868015377836,1,wetland,0
4.14087976849708,9.232891659745182,1971.4803466676626,45.0,391.56786739583345,2,grassland,0
4.127561211367929,9.295891657938114,1566.8237049889817,27.327464740090413,416.8146662724744,2,grassland,0
4.16858437808057,9.28180430574118,151.61810032856366,22.16224026222164,211.81634117786905,0,wetland,0
4.155419067162833,9.221798287299086,223.8887233949349,7.0422438470281925,307.0114479597683,0,urban,0
4.139366301564411,9.250053704795082,981.4696159434322,24.57917465069194,300.37202519612106,1,urban,0
4.1246893534307025,9.289792086281103,1827.5183911369643,31.531641332341287,322.96031446940606,0,urban,0
4.13827292946219,9.295441427119291,1123.533416110157,28.488413381510988,489.5968136557039,1,grassland,0
4.139052564379268,9.254343270118614,1045.8437652651514,21.763168364317927,343.48808875450436,2,grassland,0
4.161255379190759,9.266914720611043,300.4000299175981,16.689274342459303,237.41444509220113,2,wetland,0
4.156201905177401,9.228481622758528,1347.8821989761586,36.739293704176646,157.15777824378227,1,forest,0
4.16990797956744,9.299439618710394,1661.9960051404285,27.25231767902211,187.36883876768908,2,grassland,0
4.1471245993913906,9.234046933489115,822.7980142643685,7.162209135256891,261.5513496406222,0,wetland,0
4.127765724102013,9.295269205753035,1573.6625167581221,45.0,321.9183714526363,2,wetland,0
4.160357138818543,9.270034576478244,1932.505642411542,45.0,281.8383077403226,0,forest,0
4.162967099169068,9.26642613803907,487.15627234260927,6.948935772369907,212.81389719546692,1,urban,0
4.152014118146565,9.258242480798522,1094.3262992700083,32.84034104515203,418.29532273136044,1,wetland,0
4.1635260981795055,9.2339606707889,645.5621203606935,16.4258734980935,284.09645949109927,2,wetland,0
4.148309378240405,9.229299063555674,1606.4233961642947,33.699106114953544,196.54148864115564,2,wetland,0
4.149898032333072,9.233083862600942,1197.4273951741993,29.91651524187693,258.59185680312555,0,urban,1
4.144672001907884,9.23015233437062,1305.7065933455772,25.712987930292552,200.07401124930163,0,urban,0
4.122595510058251,9.281222223174098,1616.0369032701988,23.32271237683802,272.83369868616376,2,forest,0
4.127123239341932,9.244245784814256,852.3438980586643,16.61802845742405,193.87282324290217,2,grassland,0
4.1229254622942015,9.219080254452109,1838.671129973382,24.224792144921395,286.1025547369377,1,urban,0
4.156138931578382,9.297539736455125,1112.754847767666,17.80932639537221,135.7619475794271,1,grassland,0
4.13845814336109,9.290193964695352,400.1141633871612,18.32935873337806,177.2459481868971,1,grassland,1
4.149120530944942,9.293979471583109,1422.2083245207248,22.06448335409973,236.16006876734147,2,urban,0
4.171025399418542,9.299761563529858,1607.1965658326833,37.89248631545303,17.774787583041558,2,wetland,0
4.134886143380273,9.229072380957797,701.8471864283007,36.89093341764228,425.4819210929964,2,forest,1
4.143730022474656,9.24821643782752,1728.6405882976305,26.485873469275877,431.74102425143025,1,grassland,0
4.162679757506013,9.279384332758122,1821.6721840549562,35.610766845903335,294.53714591299604,2,wetland,0
4.13376101928549,9.274027375214432,626.118526017837,26.258036363207708,214.49375757584355,0,urban,0
4.125426197049601,9.227350437535861,1968.690798158922,39.40693069078196,229.70364508413604,2,grassland,0
4.137107354764966,9.284343232061692,367.351903292641,19.433071712087283,356.30747811035064,2,grassland,0
4.130051048670245,9.233424333235137,483.82976996473093,27.265121883244532,388.1118464737842,2,grassland,1
4.172240401113608,9.233370696636229,450.0271945522496,24.322761472329066,210.67209227987743,2,wetland,0
4.165565808838086,9.260333497811123,1798.5804490149537,20.609180266876557,432.2111093200299,2,wetland,0
4.155973866232422,9.265152128389872,1343.1558494174276,37.12311913806701,301.84426283513517,0,wetland,0
4.169043186401305,9.264045422494835,388.99813812231844,27.762889753890605,55.22726992463878,0,grassland,0
4.165321597021761,9.221977016699947,936.6144948998631,16.733283907212815,202.47911259362058,2,grassland,0
4.131442696232844,9.289649380272476,1269.0662476326238,28.07004083080226,290.09942144045806,1,forest,0
4.170201489017099,9.236968163666887,258.5817614798283,24.41910754290898,130.40340427363842,2,forest,0
4.150809889081169,9.22525123472245,1776.5910999739435,30.67277280394582,305.79378225389075,2,wetland,0
4.165528464518507,9.290621209676718,1626.8467173389167,41.99824765104928,303.5447159829803,2,wetland,0
4.170395412365799,9.296381593997582,1059.8928697956126,45.0,247.9014371930151,1,urban,0
4.138658390775955,9.288329187846555,1937.540568992424,26.515545363574418,348.97990594899073,1,wetland,0
4.12724185065657,9.283799334033812,893.7458606226894,10.127012574689145,133.31407942260887,1,forest,0
4.133713640423553,9.27051633453302,1969.809606169346,37.73628201774221,275.27934570414095,0,forest,0
4.144648217595582,9.261528819609447,1369.0479977268915,35.90610502853035,158.44637320269223,1,forest,0
4.166109010649145,9.221589560028372,1305.8754191824887,25.750090453377197,378.3690968868689,0,grassland,0
4.168454109020773,9.249267821645388,415.3143010619915,33.685749643830256,0.0,0,grassland,0
4.121581671966163,9.24618848131476,1775.6627407788235,19.37056941055575,442.9253084095749,1,wetland,0
4.149240026911508,9.236464800781764,912.2304070491688,31.0514903008078,379.8579804312012,1,urban,0
4.144115864072868,9.276386471788587,408.2434709867108,13.023826502278174,160.60628840040894,1,urban,0
4.133393718794843,9.256794900790283,123.95428795394218,33.433321941612384,0.0,0,urban,0
4.127780608666619,9.221078079189649,1163.5357989129268,45.0,230.22252369456362,2,grassland,0
4.139735072910059,9.233057773687879,1102.0592820330849,18.35402694249737,253.78751207442656,1,forest,0
4.172965742744797,9.272928579551092,1466.7718825014013,24.172147465928212,195.61736625724876,1,forest,1
4.138943840967939,9.220654867002114,1791.4903007338241,41.51078187713627,277.62719069255814,1,grassland,0
4.14968160513371,9.2873889152996,250.8725108217561,13.637418610322415,328.1067709685108,0,urban,0
4.159795740843345,9.256732115975904,1489.8433316466885,29.444321137144502,365.477049394843,0,urban,0
4.141163265170623,9.255478504307824,456.0826937854062,19.814711143278164,103.15185794073064,2,wetland,0
4.174550836341381,9.265106310259185,1730.5364009986115,13.108632448009551,163.29372314031795,1,wetland,0
4.174038356492322,9.285105031166156,1656.2206763371466,31.423829302429095,282.92033587273755,0,urban,0
4.135022848040813,9.24404637280038,1127.5081344725343,19.377803604083603,241.4051355122096,2,grassland,0
4.148498942973492,9.272477190735335,1449.461317384292,24.5633849498452,344.56605047476086,1,urban,0
4.13771821920894,9.262809522100039,697.2652150491219,36.40897218517936,166.19485024814628,0,wetland,0
4.136837743141323,9.237091134061588,995.2190079723478,12.387121136930913,300.6718583334209,1,urban,1
4.123225093409764,9.28975004182518,1661.1101056498962,39.74315292397874,500.0,1,grassland,0
4.154665081935496,9.282758380460356,972.6038746291064,21.93640944297298,328.8104897073369,0,forest,0
4.148797078375265,9.27079270296409,779.8167041183394,20.00056535622505,223.1728196787567,0,grassland,0
4.1240261834436245,9.287335086875014,1039.0036497755698,33.29375545827281,235.5853178722275,0,grassland,0
4.13649769088659,9.288774030702639,1673.6735796307148,35.13724874199605,281.7000445450844,1,wetland,0
4.17106379713957,9.275090052295164,736.8952900046581,28.075082872241893,341.7536202456803,1,grassland,0
4.134351947797617,9.286166847572112,430.1470269579132,28.983316874907743,130.28335810066105,2,grassland,0
4.1291547284778085,9.274152292849726,1452.8266386284834,26.21518255445161,299.80493476284664,1,wetland,0
4.148070956539238,9.272660120448561,1669.3586041453555,25.57121869637605,322.0556506026441,0,wetland,0
4.175312209930672,9.267362439664328,291.2112091947133,7.060606826369153,128.94270163831814,1,forest,1
4.134488834405981,9.278908902665913,555.7608142362949,12.303502842573398,68.3295266352194,2,urban,0
4.1581002415525825,9.227755899565734,369.7467805458884,45.0,219.27212841635566,2,grassland,0
4.163012916881547,9.289942972367028,761.0886820061166,35.05768262742903,220.00847101507333,0,wetland,0
4.134246301165183,9.289165727738865,955.6668599202841,11.045924937122628,295.59073293568537,0,forest,0
4.161179077538791,9.216618191069276,1522.7700402302823,17.003120834867126,248.91697337911154,2,urban,0
4.141391293986287,9.285202822223626,1337.1804112751809,33.19046472993672,405.8001710088229,2,wetland,0
4.155913590099588,9.225195695589465,1279.7642782090193,33.270290755869866,190.29904969971744,2,urban,0
4.155980781120773,9.242953733351712,769.5123985583434,28.183962338757077,398.1552682576236,0,urban,0
4.150614030155705,9.278116060866708,1698.750350861044,29.43794557307346,145.11138410327823,2,grassland,0
4.126156908375987,9.22794142704976,995.4456180565127,23.699913580536126,293.0215682613404,2,grassland,0
4.167058107007849,9.28452696077665,1960.2993822287935,37.88178906388151,393.5730064755417,0,wetland,1
4.1388108255669485,9.285746752722162,1304.8700627619,28.907630690552303,200.9312994821018,1,urban,0
4.131439866220952,9.257792971876809,339.9030089725552,0.0,226.4296946833568,1,wetland,0
4.123438555271356,9.21464982355482,1384.7373679433247,26.54937737368131,416.42560377034835,2,wetland,0
4.153640022581034,9.23881398326636,717.6976293202281,13.662911950599145,0.08787899661638221,1,urban,1
4.158398283465141,9.26721740767215,1404.021673703585,30.792330926120968,340.67664811943996,1,wetland,0
4.122110671808139,9.298580129928162,232.31818150857092,45.0,0.0,1,urban,0
4.149313908900631,9.268499144676136,432.27473063432285,22.99756396108627,96.66099271111148,1,urban,0
4.133634618058367,9.236469088329624,1725.900791920994,29.12371105748596,485.5067156821939,2,urban,0
4.156619986193479,9.268687891036876,531.6411583446783,29.534426603219305,144.98591249526243,1,urban,0
4.130772716952374,9.260592741193536,1690.3781379615862,36.73066025170799,201.64981735526135,1,forest,0
4.159132481821826,9.281244688522513,630.6245680633798,25.50719058515221,193.26868390786981,0,urban,1
4.1424317705119,9.223311033003002,1321.4756291115445,34.28326222327216,488.9381967275097,2,grassland,0
4.172626476381646,9.279624502405424,1418.886089668679,45.0,108.7203842462653,0,grassland,0
4.128749899833615,9.260703052424013,1074.0440309756004,14.43155595649685,152.2734119336256,0,grassland,0
4.139924542672659,9.29701361153226,680.0902857237894,26.53722362535244,367.75219689034157,2,urban,0
4.127429696316108,9.243535193495932,504.0243151050826,10.776431851235444,386.17266586428156,1,grassland,1
4.171965679643493,9.268568744998833,163.0597736686098,22.18572420010858,155.9628549378326,0,forest,0
4.169365930500616,9.294347619884412,677.4981623573752,12.588116508712808,93.84454598307327,2,wetland,0
4.135360995361562,9.222926087579998,1341.0093020094378,24.236424884043537,493.6852803818597,1,urban,0
4.157433124127277,9.294795372751059,1882.7791550521172,30.876892408142112,497.72215468013144,2,grassland,0
4.166065498791046,9.2733269606901,1755.2885162997989,42.311052356445074,393.42355040620316,0,forest,0
4.15168052455681,9.219940770788956,1555.523075417075,39.73977519359489,224.31207264796552,1,wetland,0
4.1502778167517445,9.240012963114122,1598.0499521812676,18.523325757348832,304.9020611343231,1,forest,0
4.134477690770435,9.275073616832358,1363.471316604391,29.184054276042396,270.311123555956,2,grassland,0
4.126311341952544,9.219898886786462,594.5450293754056,13.849651746262332,242.53963339909836,1,forest,0
4.170457145111637,9.264224876621178,1823.6705583410767,20.651656476657422,477.4671996472413,0,wetland,0
4.170632951338267,9.243880531203649,1374.3913926210846,26.573743421967144,375.38084337584877,0,grassland,0
4.155957270004302,9.26756082607978,1164.837198862836,23.56354410407016,158.7461121878078,0,wetland,0
4.139812735528573,9.218038389111257,310.87999150561404,42.37596477851136,318.7376441525152,2,forest,0
4.140371605646235,9.28913931900972,949.4055332322083,28.823653585929044,276.2537673245364,1,urban,0
4.161054966769976,9.297917400246174,974.68071528366,10.970632145294228,316.17465111425764,1,urban,0
4.170451353271396,9.297520383340098,1742.6708580930729,26.778968539221307,470.9211717371676,1,urban,0
4.169901044692155,9.278645022713066,1138.631618356798,36.60014913786196,152.7051368843247,0,urban,0
4.164015167467584,9.225300425275247,822.7610430437783,44.112038159137036,228.69354643373154,1,wetland,0
4.156447537373871,9.279386461169489,1955.9206241702527,18.699373119322942,292.44660728110375,0,urban,0
4.125819284078228,9.216216933507104,310.3691273199998,0.0,24.250970195454403,1,wetland,0
4.130073416403794,9.216004837786647,902.8420137926947,42.738071891644765,274.9551991397615,0,grassland,0
4.170530624950136,9.241962839868776,179.84688282567004,20.694610601965742,419.14034344100935,1,urban,0
4.154492955375312,9.256172178693841,1505.8178294571676,21.37525097580801,116.57400849514147,2,wetland,0
4.121704918133753,9.28043207867325,1844.3454491783862,38.789745353008215,331.2064838128916,2,urban,1
4.126770787703345,9.272931731925821,632.0709261459299,0.0,277.26138612207035,0,urban,0
4.157626247124032,9.252492223019038,1730.8491859183296,32.3422469251549,335.39273875745107,0,urban,0
4.121477880953157,9.237659255966852,655.2146378776058,24.830358107206912,204.20865853618653,1,wetland,0
4.130028362022821,9.29995241946358,1830.4633071234389,42.54733446661268,203.12469436776146,1,forest,0
4.151325485036225,9.250794210122518,1532.5276168338894,20.186316645413516,326.5314359774053,2,urban,0
4.159185046353329,9.252964422794784,1629.3228759987335,32.15010037402092,237.2558898982807,1,urban,0
4.156992673146693,9.228188011004603,134.21245564086354,7.087878295812762,0.0,0,grassland,0
4.133512385089385,9.282533102147369,1929.3396784406493,36.847234341149665,462.393189895438,0,forest,0
4.160298639251979,9.273826039639786,1480.6748849336143,20.8532856257059,393.90607047756566,0,wetland,0
4.134224974903574,9.233108263661112,679.0270812336533,17.709262420734326,223.06880580847331,0,grassland,0
4.139064443428944,9.221193008027525,1675.8498632318092,21.800344684415798,340.49245514375116,0,urban,0
4.1621823781409795,9.272690989908632,634.890276988367,27.86026518812024,320.92082897039285,2,grassland,0
4.156864846157692,9.270453415549605,1758.232295175643,41.16683411832308,348.25719519537256,2,grassland,0
4.16782236523613,9.237627645274546,313.9027417826803,15.792821718252664,271.79202965439947,0,urban,0
4.157302947787289,9.295969352709761,1437.0033571755118,29.7524135213554,263.9521156301662,1,forest,0
4.152400142323117,9.227106084482335,1127.3271056253295,11.787356909917854,393.93108441992763,0,forest,0
4.126342744753762,9.251324026369769,283.41549337133756,14.837388453645506,210.42012193040216,2,grassland,0
4.141387597587963,9.29534533072643,559.598273691794,20.093936566500492,225.36502172976682,0,urban,0
4.135759609985727,9.25023852198734,123.56766892689811,42.44360759956873,35.3506580214866,2,wetland,0
4.134595031421512,9.269077084093878,990.6591343825611,13.786921086083975,277.761498868427,2,grassland,0
4.174618279455909,9.248332877664597,672.4039954440007,36.365812341964386,134.04490779495495,0,wetland,0
4.142781065084205,9.237709928922222,1236.8792201657418,37.3373799363155,209.85964936372477,0,grassland,0
4.170173355879223,9.298820475489341,664.7518346463727,24.45388239136509,134.93762063302518,1,grassland,0
4.15584951056725,9.249343657943726,669.8463118632709,39.284667960584045,110.3611379964046,2,urban,0
4.164835140564437,9.291081941436774,1512.0670775900464,33.841725501969094,500.0,1,urban,0
4.148794776411475,9.233899091567222,191.47138835887154,20.806305840268003,302.2810450347275,0,wetland,0
4.152872023265987,9.23244831501656,1815.5004908647757,32.6237983784723,500.0,2,wetland,0
4.148239221390655,9.216780644536357,1719.3013613432447,44.428702437618725,199.6406341787681,1,forest,1
4.131918840030113,9.270208513664864,1368.8288981301723,39.65298131941056,294.0082648041065,1,urban,0
4.1608626211278565,9.245830118194617,1227.1209832040302,21.01443695707818,143.36133579999344,1,grassland,0
4.136614402698003,9.288521245311193,1795.3747464653393,19.76127551866572,259.96798692682756,0,grassland,0
4.122534946557087,9.254843372966143,452.12734110455744,17.491467037089002,103.40003576879826,0,forest,0
4.156636429045303,9.297461454143457,250.04140816257436,9.500028437649279,298.9625414604136,0,urban,0
4.130923376299447,9.23007374690204,555.0693228281224,19.915447482127675,165.88396447263625,2,grassland,0
4.172831176280975,9.28888845476098,1609.6987295303616,43.47136864214501,417.80780632243784,0,forest,0
4.173570678877442,9.28096498902537,165.8735067803183,12.085718516935284,226.99943963688364,2,forest,0
4.171426055023103,9.280476370823854,1207.3329866586303,26.645096053470553,500.0,1,grassland,0
4.141521712644024,9.286835835940865,1991.3312807634888,35.49354015571884,201.1887057623765,1,grassland,0
4.122048568247434,9.279624165620193,1725.8225782913248,40.742534604966096,448.5055818078124,0,wetland,0
4.172164689086066,9.268017569692464,1090.74680918282,3.4385747519821486,373.71876795835476,1,urban,0
4.14470730974262,9.225400183968453,220.91772764462047,11.142174328793239,74.75388896175859,0,wetland,0
4.174269349565497,9.216900504054196,1679.6096773328486,33.90893369612321,418.6743013806008,2,forest,0
4.1741027367422,9.293384999696931,1238.0591655367,39.381381219635614,307.4204128562929,1,grassland,0
4.168030219105158,9.267193592080236,318.372694413177,13.264702469069718,159.08964344597692,0,wetland,0
4.13736524417462,9.28268186075305,278.3288411643768,0.0,95.43933541923772,1,forest,0
4.142341865300246,9.25555907446523,1828.2909569295255,39.48002402895662,260.91815054803396,1,urban,0
4.167927403266275,9.224200235069663,1371.480499582349,22.361181107567198,492.1292595368275,0,grassland,0
4.138599018083079,9.224878496708639,1675.6449187018354,19.85978259611474,317.6327737659318,1,wetland,0
4.130505151793066,9.273127171230415,1770.0599105363078,26.457145208230838,405.2189912067767,1,urban,0
4.151768389308963,9.251149337550844,1186.3674688918122,25.018421112359626,189.5468087224259,1,wetland,0
4.172594897101427,9.231365178968899,1083.1480683345785,19.784034037963657,180.32951221129397,1,forest,0
4.159412035837456,9.256426290474439,917.8120796098814,2.122460225108121,349.97968888598234,2,urban,1
4.152496358237906,9.21962838948217,702.1985168031266,30.99264713690259,85.26223052515944,1,wetland,0
4.1265349895080154,9.26420773770483,925.7323256315524,37.00607366910275,201.05185577262807,1,urban,0
4.154963896745785,9.237260332121862,1570.3713458872971,37.218933372268026,310.4398756959529,0,forest,1
4.175553956370724,9.282769838564862,1243.65451892875,16.059688485039334,285.50271207688024,2,urban,0
4.128890612436485,9.240822164663319,1795.7942509142076,30.943027169666895,311.67009658980515,0,wetland,0
4.1496562979147695,9.253294454835943,942.4220273204567,24.359007120909986,283.824180841638,0,forest,0
4.169367781648845,9.215100528486088,1253.4701995656326,33.52264589127543,344.6325955383444,0,grassland,0
4.161868197114706,9.220337677039112,1299.4843508747786,34.67824839592859,353.4121896334109,2,wetland,0
4.15946616418064,9.247893695206615,1224.2246083820185,19.900508096035225,173.8420799714192,0,wetland,0
4.159766376210892,9.255422733669144,1435.004168862481,30.169997252760417,265.0849070933684,0,forest,0
4.140936064201965,9.265761769193073,551.1235899121319,25.084039945273734,324.588645178907,0,forest,0
4.13731819225012,9.239212148026871,1073.4911773370022,40.293134994837686,346.81383649108744,1,grassland,0
4.1656339274357705,9.273937940395495,298.02712533586055,25.025336651605837,42.51676738547968,0,wetland,0
4.165675225367887,9.28815653839799,830.5715225251438,31.19628209900663,268.2051422877346,2,forest,0
4.168802270290048,9.281245170143718,1026.5674303804024,26.103940583097632,54.83421810055921,2,grassland,0
4.17133690633535,9.217511180862493,1339.2260931363976,42.496852383399016,288.6160995196767,1,grassland,0
4.149272697697466,9.255471648158899,1906.0089999137867,38.157717958732846,500.0,2,forest,0
4.148733244578327,9.223134488361804,1241.2370264418762,18.801491162683057,179.334430917289,2,wetland,0
4.165026405325276,9.234940075865763,1512.8284407354636,44.16198410860654,217.85053952438815,1,urban,0
4.156883019799699,9.299051649280301,1061.9055130408851,32.59808785579913,332.59352946137443,0,urban,0
4.159737981561448,9.22636886624382,1304.7976596150295,23.617536384865474,126.19961444053837,1,grassland,0
4.164889017552042,9.257054270012162,234.77121065416952,12.552782432549263,110.20161807691304,0,urban,0
4.170061293265785,9.26732320872479,583.3440035995093,23.79919548740271,267.9785141181262,0,urban,0
4.139755934111149,9.274582233963848,787.5208770897635,27.507056723573484,165.32350294003606,2,forest,0
4.141819504099933,9.262285751648223,997.7373745123758,26.95029640143582,226.1767387301404,1,grassland,0
4.126359608497264,9.214941269962791,186.73261645452908,19.980412898974137,243.09183267695636,2,wetland,0
4.15294757974069,9.242208318639808,366.0457853513036,35.66003159927684,228.7591868887865,2,grassland,0
4.1231732308314415,9.258674972495424,625.947184803481,31.974903370383668,239.2765581098883,0,forest,0
4.146761331195472,9.221665305576371,1945.9121127119963,36.36547703977021,310.6789833441958,2,urban,0
4.1509911904454455,9.24428897877711,729.5593134957965,31.708698942632797,259.9620428764752,1,wetland,0
4.136931114741842,9.216958787666936,1015.8780104129568,14.833541068854172,239.21453303132,2,grassland,0
4.153636746005239,9.220865608605047,472.58565420294656,23.705127041497555,243.03912641287315,2,urban,0
4.1228744637216534,9.248275094080958,1260.4821350439597,45.0,226.35501099259815,0,grassland,0
